2023-05-07T20:21:50.751Z | C6c6I | desmond | 0
2023-05-07T20:29:05.084Z | Fjfnu | user8 | 0.01091969593073737
2023-05-07T20:29:05.242Z | Fjfnu | user18 | 0.011328983930612392
2023-05-07T20:29:05.286Z | Fjfnu | mansi | 0.00035113080798885774
2023-05-07T20:29:05.285Z | Fjfnu | user1 | 0.008705406310260256
2023-05-07T20:29:05.411Z | Fjfnu | user13 | 0.011378978588744938
2023-05-07T20:29:05.423Z | Fjfnu | user11 | 0.011240084761198177
2023-05-07T20:29:05.522Z | Fjfnu | user4 | 0.0066295971990176575
2023-05-07T20:29:05.600Z | Fjfnu | user6 | 0.01096362464594726
2023-05-07T20:29:05.610Z | Fjfnu | user9 | 0.01040112065789469
2023-05-07T20:29:05.672Z | Fjfnu | user3 | 0.008095752683525918
2023-05-07T20:29:05.680Z | Fjfnu | user7 | 0.008532841047631464
2023-05-07T20:29:05.662Z | Fjfnu | user19 | 0.01035271067186774
2023-05-07T20:29:05.727Z | Fjfnu | user14 | 0.0086119024238695
2023-05-07T20:29:05.768Z | Fjfnu | user5 | 0.012490290152462648
2023-05-07T20:29:05.777Z | Fjfnu | user2 | 0.010007243418351873
2023-05-07T20:29:05.908Z | Fjfnu | user0 | 0.012041964236026626
2023-05-07T20:29:05.909Z | Fjfnu | user17 | 0.012808921735969684
2023-05-07T20:29:05.979Z | Fjfnu | user12 | 0.0075162528430928795
2023-05-07T20:29:06.014Z | Fjfnu | user10 | 0.010787174310996099
2023-05-07T20:29:06.086Z | Fjfnu | user8 | 0.01091969593073737
2023-05-07T20:29:06.243Z | Fjfnu | user18 | 0.011328983930612392
2023-05-07T20:29:06.286Z | Fjfnu | user1 | 0.008705406310260256
2023-05-07T20:29:06.290Z | Fjfnu | mansi | 0.00035113080798885774
2023-05-07T20:29:06.412Z | Fjfnu | user13 | 0.011378978588744938
2023-05-07T20:29:06.425Z | Fjfnu | user11 | 0.011240084761198177
2023-05-07T20:29:06.524Z | Fjfnu | user4 | 0.0066295971990176575
2023-05-07T20:29:06.602Z | Fjfnu | user6 | 0.01096362464594726
2023-05-07T20:29:06.611Z | Fjfnu | user9 | 0.01040112065789469
2023-05-07T20:29:06.664Z | Fjfnu | user19 | 0.01035271067186774
2023-05-07T20:29:06.681Z | Fjfnu | user7 | 0.008532841047631464
2023-05-07T20:29:06.682Z | Fjfnu | user3 | 0.008095752683525918
2023-05-07T20:29:06.729Z | Fjfnu | user14 | 0.0086119024238695
2023-05-07T20:29:06.769Z | Fjfnu | user5 | 0.012490290152462648
2023-05-07T20:29:06.779Z | Fjfnu | user2 | 0.010007243418351873
2023-05-07T20:29:06.910Z | Fjfnu | user0 | 0.012041964236026626
2023-05-07T20:29:06.910Z | Fjfnu | user17 | 0.012808921735969684
2023-05-07T20:29:06.980Z | Fjfnu | user12 | 0.0075162528430928795
2023-05-07T20:29:07.016Z | Fjfnu | user10 | 0.010787174310996099
2023-05-07T20:29:07.090Z | Fjfnu | user8 | 0.01091969593073737
2023-05-07T20:29:07.244Z | Fjfnu | user18 | 0.011328983930612392
2023-05-07T20:29:07.289Z | Fjfnu | user1 | 0.008705406310260256
2023-05-07T20:29:07.292Z | Fjfnu | mansi | 0.00035113080798885774
2023-05-07T20:29:07.414Z | Fjfnu | user13 | 0.011378978588744938
2023-05-07T20:29:07.427Z | Fjfnu | user11 | 0.011240084761198177
2023-05-07T20:29:07.526Z | Fjfnu | user4 | 0.0066295971990176575
2023-05-07T20:29:07.605Z | Fjfnu | user6 | 0.01096362464594726
2023-05-07T20:29:07.612Z | Fjfnu | user9 | 0.01040112065789469
2023-05-07T20:29:07.666Z | Fjfnu | user19 | 0.01035271067186774
2023-05-07T20:29:07.683Z | Fjfnu | user7 | 0.008532841047631464
2023-05-07T20:29:07.685Z | Fjfnu | user3 | 0.008095752683525918
2023-05-07T20:29:07.730Z | Fjfnu | user14 | 0.0086119024238695
2023-05-07T20:29:07.770Z | Fjfnu | user5 | 0.012490290152462648
2023-05-07T20:29:07.780Z | Fjfnu | user2 | 0.010007243418351873
2023-05-07T20:29:07.911Z | Fjfnu | user17 | 0.012808921735969684
2023-05-07T20:29:07.912Z | Fjfnu | user0 | 0.012041964236026626
2023-05-07T20:29:07.982Z | Fjfnu | user12 | 0.0075162528430928795
2023-05-07T20:29:08.018Z | Fjfnu | user10 | 0.010787174310996099
2023-05-07T20:29:08.091Z | Fjfnu | user8 | 0.01091969593073737
2023-05-07T20:29:08.245Z | Fjfnu | user18 | 0.011328983930612392
2023-05-07T20:29:08.292Z | Fjfnu | user1 | 0.008705406310260256
2023-05-07T20:29:08.294Z | Fjfnu | mansi | 0.00035113080798885774
2023-05-07T20:29:08.416Z | Fjfnu | user13 | 0.011378978588744938
2023-05-07T20:29:08.428Z | Fjfnu | user11 | 0.011240084761198177
2023-05-07T20:29:08.528Z | Fjfnu | user4 | 0.0066295971990176575
2023-05-07T20:29:08.607Z | Fjfnu | user6 | 0.01096362464594726
2023-05-07T20:29:08.615Z | Fjfnu | user9 | 0.01040112065789469
2023-05-07T20:29:08.675Z | Fjfnu | user19 | 0.01035271067186774
2023-05-07T20:29:08.685Z | Fjfnu | user7 | 0.008532841047631464
2023-05-07T20:29:08.686Z | Fjfnu | user3 | 0.008095752683525918
2023-05-07T20:29:08.731Z | Fjfnu | user14 | 0.0086119024238695
2023-05-07T20:29:08.774Z | Fjfnu | user5 | 0.012490290152462648
2023-05-07T20:29:08.782Z | Fjfnu | user2 | 0.010007243418351873
2023-05-07T20:29:08.914Z | Fjfnu | user17 | 0.012808921735969684
2023-05-07T20:29:08.918Z | Fjfnu | user0 | 0.012041964236026626
2023-05-07T20:29:08.984Z | Fjfnu | user12 | 0.0075162528430928795
2023-05-07T20:29:09.020Z | Fjfnu | user10 | 0.010787174310996099
2023-05-07T20:29:09.094Z | Fjfnu | user8 | 0.01091969593073737
2023-05-07T20:29:09.247Z | Fjfnu | user18 | 0.011328983930612392
2023-05-07T20:29:09.294Z | Fjfnu | user1 | 0.008705406310260256
2023-05-07T20:29:09.296Z | Fjfnu | mansi | 0.00035113080798885774
2023-05-07T20:29:09.418Z | Fjfnu | user13 | 0.011378978588744938
2023-05-07T20:29:09.429Z | Fjfnu | user11 | 0.011240084761198177
2023-05-07T20:29:09.530Z | Fjfnu | user4 | 0.0066295971990176575
2023-05-07T20:29:09.608Z | Fjfnu | user6 | 0.01096362464594726
2023-05-07T20:29:09.617Z | Fjfnu | user9 | 0.01040112065789469
2023-05-07T20:29:09.678Z | Fjfnu | user19 | 0.01035271067186774
2023-05-07T20:29:09.689Z | Fjfnu | user7 | 0.008532841047631464
2023-05-07T20:29:09.694Z | Fjfnu | user3 | 0.008095752683525918
2023-05-07T20:29:09.733Z | Fjfnu | user14 | 0.0086119024238695
2023-05-07T20:29:09.776Z | Fjfnu | user5 | 0.012490290152462648
2023-05-07T20:29:09.785Z | Fjfnu | user2 | 0.010007243418351873
2023-05-07T20:29:09.917Z | Fjfnu | user17 | 0.012808921735969684
2023-05-07T20:29:09.922Z | Fjfnu | user0 | 0.012041964236026626
2023-05-07T20:29:09.986Z | Fjfnu | user12 | 0.0075162528430928795
2023-05-07T20:29:10.025Z | Fjfnu | user10 | 0.010787174310996099
2023-05-07T20:29:10.095Z | Fjfnu | user8 | 0.01091969593073737
2023-05-07T20:29:10.250Z | Fjfnu | user18 | 0.011328983930612392
2023-05-07T20:29:10.295Z | Fjfnu | user1 | 0.008705406310260256
2023-05-07T20:29:10.299Z | Fjfnu | mansi | 0.00035113080798885774
2023-05-07T20:29:10.431Z | Fjfnu | user11 | 0.011240084761198177
2023-05-07T20:29:10.419Z | Fjfnu | user13 | 0.011378978588744938
2023-05-07T20:29:10.532Z | Fjfnu | user4 | 0.0066295971990176575
2023-05-07T20:29:10.619Z | Fjfnu | user9 | 0.01040112065789469
2023-05-07T20:29:10.610Z | Fjfnu | user6 | 0.01096362464594726
2023-05-07T20:29:10.680Z | Fjfnu | user19 | 0.01035271067186774
2023-05-07T20:29:10.696Z | Fjfnu | user3 | 0.008095752683525918
2023-05-07T20:29:10.692Z | Fjfnu | user7 | 0.008532841047631464
2023-05-07T20:29:10.736Z | Fjfnu | user14 | 0.0086119024238695
2023-05-07T20:29:10.777Z | Fjfnu | user5 | 0.012490290152462648
2023-05-07T20:29:10.789Z | Fjfnu | user2 | 0.010007243418351873
2023-05-07T20:29:10.926Z | Fjfnu | user0 | 0.012041964236026626
2023-05-07T20:29:10.919Z | Fjfnu | user17 | 0.012808921735969684
2023-05-07T20:29:10.992Z | Fjfnu | user12 | 0.0075162528430928795
2023-05-07T20:29:11.028Z | Fjfnu | user10 | 0.010787174310996099
2023-05-07T20:29:11.097Z | Fjfnu | user8 | 0.01091969593073737
2023-05-07T20:29:11.252Z | Fjfnu | user18 | 0.011328983930612392
2023-05-07T20:29:11.301Z | Fjfnu | mansi | 0.00035113080798885774
2023-05-07T20:29:11.297Z | Fjfnu | user1 | 0.008705406310260256
2023-05-07T20:29:11.423Z | Fjfnu | user13 | 0.011378978588744938
2023-05-07T20:29:11.434Z | Fjfnu | user11 | 0.011240084761198177
2023-05-07T20:29:11.534Z | Fjfnu | user4 | 0.0066295971990176575
2023-05-07T20:29:11.612Z | Fjfnu | user6 | 0.01096362464594726
2023-05-07T20:29:11.624Z | Fjfnu | user9 | 0.01040112065789469
2023-05-07T20:29:11.694Z | Fjfnu | user7 | 0.008532841047631464
2023-05-07T20:29:11.682Z | Fjfnu | user19 | 0.01035271067186774
2023-05-07T20:29:11.699Z | Fjfnu | user3 | 0.008095752683525918
2023-05-07T20:29:11.741Z | Fjfnu | user14 | 0.0086119024238695
2023-05-07T20:29:11.779Z | Fjfnu | user5 | 0.012490290152462648
2023-05-07T20:29:11.791Z | Fjfnu | user2 | 0.010007243418351873
2023-05-07T20:29:11.923Z | Fjfnu | user17 | 0.012808921735969684
2023-05-07T20:29:11.927Z | Fjfnu | user0 | 0.012041964236026626
2023-05-07T20:29:11.993Z | Fjfnu | user12 | 0.0075162528430928795
2023-05-07T20:29:12.029Z | Fjfnu | user10 | 0.010787174310996099
2023-05-07T20:29:12.098Z | Fjfnu | user8 | 0.01091969593073737
2023-05-07T20:29:12.256Z | Fjfnu | user18 | 0.011328983930612392
2023-05-07T20:29:12.300Z | Fjfnu | user1 | 0.008705406310260256
2023-05-07T20:29:12.303Z | Fjfnu | mansi | 0.00035113080798885774
2023-05-07T20:29:12.424Z | Fjfnu | user13 | 0.011378978588744938
2023-05-07T20:29:12.435Z | Fjfnu | user11 | 0.011240084761198177
2023-05-07T20:29:12.536Z | Fjfnu | user4 | 0.0066295971990176575
2023-05-07T20:29:12.613Z | Fjfnu | user6 | 0.01096362464594726
2023-05-07T20:29:12.627Z | Fjfnu | user9 | 0.01040112065789469
2023-05-07T20:29:12.684Z | Fjfnu | user19 | 0.01035271067186774
2023-05-07T20:29:12.696Z | Fjfnu | user7 | 0.008532841047631464
2023-05-07T20:29:12.700Z | Fjfnu | user3 | 0.008095752683525918
2023-05-07T20:29:12.743Z | Fjfnu | user14 | 0.0086119024238695
2023-05-07T20:29:12.780Z | Fjfnu | user5 | 0.012490290152462648
2023-05-07T20:29:12.793Z | Fjfnu | user2 | 0.010007243418351873
2023-05-07T20:29:12.925Z | Fjfnu | user17 | 0.012808921735969684
2023-05-07T20:29:12.929Z | Fjfnu | user0 | 0.012041964236026626
2023-05-07T20:29:12.995Z | Fjfnu | user12 | 0.0075162528430928795
2023-05-07T20:29:13.031Z | Fjfnu | user10 | 0.010787174310996099
2023-05-07T20:29:13.100Z | Fjfnu | user8 | 0.01091969593073737
2023-05-07T20:29:13.259Z | Fjfnu | user18 | 0.011328983930612392
2023-05-07T20:29:13.306Z | Fjfnu | mansi | 0.00035113080798885774
2023-05-07T20:29:13.336Z | Fjfnu | user1 | 0.008705406310260256
2023-05-07T20:29:13.439Z | Fjfnu | user11 | 0.011240084761198177
2023-05-07T20:29:13.539Z | Fjfnu | user4 | 0.0066295971990176575
2023-05-07T20:29:13.547Z | Fjfnu | user13 | 0.011378978588744938
2023-05-07T20:29:13.628Z | Fjfnu | user6 | 0.01096362464594726
2023-05-07T20:29:13.631Z | Fjfnu | user9 | 0.01040112065789469
2023-05-07T20:29:13.688Z | Fjfnu | user19 | 0.01035271067186774
2023-05-07T20:29:13.705Z | Fjfnu | user3 | 0.008095752683525918
2023-05-07T20:29:13.710Z | Fjfnu | user7 | 0.008532841047631464
2023-05-07T20:29:13.749Z | Fjfnu | user14 | 0.0086119024238695
2023-05-07T20:29:13.794Z | Fjfnu | user5 | 0.012490290152462648
2023-05-07T20:29:13.810Z | Fjfnu | user2 | 0.010007243418351873
2023-05-07T20:29:13.931Z | Fjfnu | user0 | 0.012041964236026626
2023-05-07T20:29:13.932Z | Fjfnu | user17 | 0.012808921735969684
2023-05-07T20:29:13.997Z | Fjfnu | user12 | 0.0075162528430928795
2023-05-07T20:29:14.062Z | Fjfnu | user10 | 0.010787174310996099
2023-05-07T20:29:14.119Z | Fjfnu | user8 | 0.01091969593073737
2023-05-07T20:29:14.308Z | Fjfnu | mansi | 0.00035113080798885774
2023-05-07T20:29:14.339Z | Fjfnu | user18 | 0.011328983930612392
2023-05-07T20:29:14.363Z | Fjfnu | user1 | 0.008705406310260256
2023-05-07T20:29:14.519Z | Fjfnu | user11 | 0.011240084761198177
2023-05-07T20:29:14.549Z | Fjfnu | user4 | 0.0066295971990176575
2023-05-07T20:29:14.561Z | Fjfnu | user13 | 0.011378978588744938
2023-05-07T20:29:14.634Z | Fjfnu | user6 | 0.01096362464594726
2023-05-07T20:29:14.653Z | Fjfnu | user9 | 0.01040112065789469
2023-05-07T20:29:14.691Z | Fjfnu | user19 | 0.01035271067186774
2023-05-07T20:29:14.715Z | Fjfnu | user7 | 0.008532841047631464
2023-05-07T20:29:14.759Z | Fjfnu | user14 | 0.0086119024238695
2023-05-07T20:29:14.722Z | Fjfnu | user3 | 0.008095752683525918
2023-05-07T20:29:14.816Z | Fjfnu | user2 | 0.010007243418351873
2023-05-07T20:29:14.846Z | Fjfnu | user5 | 0.012490290152462648
2023-05-07T20:29:14.942Z | Fjfnu | user17 | 0.012808921735969684
2023-05-07T20:29:14.937Z | Fjfnu | user0 | 0.012041964236026626
2023-05-07T20:29:15.036Z | Fjfnu | user12 | 0.0075162528430928795
2023-05-07T20:29:15.110Z | Fjfnu | user10 | 0.010787174310996099
2023-05-07T20:29:15.136Z | Fjfnu | user8 | 0.01091969593073737
2023-05-07T20:29:15.365Z | Fjfnu | user1 | 0.008705406310260256
2023-05-07T20:29:15.365Z | Fjfnu | user18 | 0.011328983930612392
2023-05-07T20:29:15.532Z | Fjfnu | user11 | 0.011240084761198177
2023-05-07T20:29:15.570Z | Fjfnu | user13 | 0.011378978588744938
2023-05-07T20:29:15.635Z | Fjfnu | user4 | 0.0066295971990176575
2023-05-07T20:29:15.650Z | Fjfnu | user6 | 0.01096362464594726
2023-05-07T20:29:15.667Z | Fjfnu | user9 | 0.01040112065789469
2023-05-07T20:29:15.704Z | Fjfnu | user19 | 0.01035271067186774
2023-05-07T20:29:15.720Z | Fjfnu | user7 | 0.008532841047631464
2023-05-07T20:29:15.750Z | Fjfnu | user3 | 0.008095752683525918
2023-05-07T20:29:15.765Z | Fjfnu | user14 | 0.0086119024238695
2023-05-07T20:29:15.828Z | Fjfnu | user2 | 0.010007243418351873
2023-05-07T20:29:15.859Z | Fjfnu | user5 | 0.012490290152462648
2023-05-07T20:29:15.942Z | Fjfnu | user0 | 0.012041964236026626
2023-05-07T20:29:15.958Z | Fjfnu | user17 | 0.012808921735969684
2023-05-07T20:29:16.042Z | Fjfnu | user12 | 0.0075162528430928795
2023-05-07T20:29:16.126Z | Fjfnu | user10 | 0.010787174310996099
2023-05-07T20:29:16.141Z | Fjfnu | user8 | 0.01091969593073737
2023-05-07T20:29:16.330Z | Fjfnu | mansi | 0.00035113080798885774
2023-05-07T20:29:17.332Z | Fjfnu | mansi | 0.00039197210468672514
2023-05-07T20:29:17.391Z | Fjfnu | user18 | 0.011328983930612392
2023-05-07T20:29:17.382Z | Fjfnu | user1 | 0.008705406310260256
2023-05-07T20:29:17.555Z | Fjfnu | user11 | 0.011240084761198177
2023-05-07T20:29:17.585Z | Fjfnu | user13 | 0.011378978588744938
2023-05-07T20:29:17.662Z | Fjfnu | user4 | 0.0066295971990176575
2023-05-07T20:29:17.661Z | Fjfnu | user6 | 0.01096362464594726
2023-05-07T20:29:17.678Z | Fjfnu | user9 | 0.01040112065789469
2023-05-07T20:29:17.724Z | Fjfnu | user19 | 0.01035271067186774
2023-05-07T20:29:17.739Z | Fjfnu | user7 | 0.008532841047631464
2023-05-07T20:29:17.769Z | Fjfnu | user3 | 0.008095752683525918
2023-05-07T20:29:17.784Z | Fjfnu | user14 | 0.0086119024238695
2023-05-07T20:29:17.844Z | Fjfnu | user2 | 0.010007243418351873
2023-05-07T20:29:17.876Z | Fjfnu | user5 | 0.012490290152462648
2023-05-07T20:29:17.975Z | Fjfnu | user0 | 0.012041964236026626
2023-05-07T20:29:18.116Z | Fjfnu | user17 | 0.012808921735969684
2023-05-07T20:29:18.176Z | Fjfnu | user8 | 0.01091969593073737
2023-05-07T20:29:18.213Z | Fjfnu | user12 | 0.0075162528430928795
2023-05-07T20:29:18.323Z | Fjfnu | user10 | 0.010787174310996099
2023-05-07T20:29:18.333Z | Fjfnu | mansi | 0.00039197210468672514
2023-05-07T20:29:18.384Z | Fjfnu | user1 | 0.008705406310260256
2023-05-07T20:29:18.588Z | Fjfnu | user13 | 0.010357308650118791
2023-05-07T20:29:18.665Z | Fjfnu | user4 | 0.007597604914298146
2023-05-07T20:29:18.667Z | Fjfnu | user6 | 0.007648753222734222
2023-05-07T20:29:18.696Z | Fjfnu | user9 | 0.010951637915466104
2023-05-07T20:29:18.567Z | Fjfnu | user11 | 0.006384947120442851
2023-05-07T20:29:18.629Z | Fjfnu | user18 | 0.009834708772669983
2023-05-07T20:29:18.770Z | Fjfnu | user3 | 0.009023741385116923
2023-05-07T20:29:18.799Z | Fjfnu | user7 | 0.006867397919049445
2023-05-07T20:29:18.819Z | Fjfnu | user19 | 0.010350402509118787
2023-05-07T20:29:18.847Z | Fjfnu | user2 | 0.01031493104912902
2023-05-07T20:29:18.984Z | Fjfnu | user0 | 0.010700557381307273
2023-05-07T20:29:19.016Z | Fjfnu | user14 | 0.007363981573941168
2023-05-07T20:29:18.962Z | Fjfnu | user5 | 0.010984084036099842
2023-05-07T20:29:19.127Z | Fjfnu | user17 | 0.008206437589623963
2023-05-07T20:29:19.235Z | Fjfnu | user8 | 0.010586845672596766
2023-05-07T20:29:19.281Z | Fjfnu | user12 | 0.013569860905253459
2023-05-07T20:29:19.335Z | Fjfnu | mansi | 0.00039197210468672514
2023-05-07T20:29:19.378Z | Fjfnu | user10 | 0.010438641655634786
2023-05-07T20:29:19.450Z | Fjfnu | user1 | 0.012083453855694214
2023-05-07T20:29:19.573Z | Fjfnu | user11 | 0.006384947120442851
2023-05-07T20:29:19.591Z | Fjfnu | user13 | 0.010357308650118791
2023-05-07T20:29:19.636Z | Fjfnu | user18 | 0.009834708772669983
2023-05-07T20:29:19.667Z | Fjfnu | user4 | 0.007597604914298146
2023-05-07T20:29:19.672Z | Fjfnu | user6 | 0.007648753222734222
2023-05-07T20:29:19.711Z | Fjfnu | user9 | 0.010951637915466104
2023-05-07T20:29:19.774Z | Fjfnu | user3 | 0.009023741385116923
2023-05-07T20:29:19.801Z | Fjfnu | user7 | 0.006867397919049445
2023-05-07T20:29:19.823Z | Fjfnu | user19 | 0.010350402509118787
2023-05-07T20:29:19.863Z | Fjfnu | user2 | 0.01031493104912902
2023-05-07T20:29:19.965Z | Fjfnu | user5 | 0.010984084036099842
2023-05-07T20:29:19.990Z | Fjfnu | user0 | 0.010700557381307273
2023-05-07T20:29:20.033Z | Fjfnu | user14 | 0.007363981573941168
2023-05-07T20:29:20.128Z | Fjfnu | user17 | 0.008206437589623963
2023-05-07T20:29:20.237Z | Fjfnu | user8 | 0.010586845672596766
2023-05-07T20:29:20.296Z | Fjfnu | user12 | 0.013569860905253459
2023-05-07T20:29:20.339Z | Fjfnu | mansi | 0.00039197210468672514
2023-05-07T20:29:20.396Z | Fjfnu | user10 | 0.010438641655634786
2023-05-07T20:29:20.452Z | Fjfnu | user1 | 0.012083453855694214
2023-05-07T20:29:20.575Z | Fjfnu | user11 | 0.006384947120442851
2023-05-07T20:29:20.593Z | Fjfnu | user13 | 0.010357308650118791
2023-05-07T20:29:20.640Z | Fjfnu | user18 | 0.009834708772669983
2023-05-07T20:29:20.674Z | Fjfnu | user6 | 0.007648753222734222
2023-05-07T20:29:20.678Z | Fjfnu | user4 | 0.007597604914298146
2023-05-07T20:29:20.713Z | Fjfnu | user9 | 0.010951637915466104
2023-05-07T20:29:20.777Z | Fjfnu | user3 | 0.009023741385116923
2023-05-07T20:29:20.807Z | Fjfnu | user7 | 0.006867397919049445
2023-05-07T20:29:20.826Z | Fjfnu | user19 | 0.010350402509118787
2023-05-07T20:29:20.884Z | Fjfnu | user2 | 0.01031493104912902
2023-05-07T20:29:20.967Z | Fjfnu | user5 | 0.010984084036099842
2023-05-07T20:29:20.992Z | Fjfnu | user0 | 0.010700557381307273
2023-05-07T20:29:21.034Z | Fjfnu | user14 | 0.007363981573941168
2023-05-07T20:29:21.130Z | Fjfnu | user17 | 0.008206437589623963
2023-05-07T20:29:21.242Z | Fjfnu | user8 | 0.010586845672596766
2023-05-07T20:29:21.300Z | Fjfnu | user12 | 0.013569860905253459
2023-05-07T20:29:21.342Z | Fjfnu | mansi | 0.00039197210468672514
2023-05-07T20:29:21.398Z | Fjfnu | user10 | 0.010438641655634786
2023-05-07T20:29:21.453Z | Fjfnu | user1 | 0.012083453855694214
2023-05-07T20:29:21.576Z | Fjfnu | user11 | 0.006384947120442851
2023-05-07T20:29:21.594Z | Fjfnu | user13 | 0.010357308650118791
2023-05-07T20:29:21.642Z | Fjfnu | user18 | 0.009834708772669983
2023-05-07T20:29:21.675Z | Fjfnu | user6 | 0.007648753222734222
2023-05-07T20:29:21.680Z | Fjfnu | user4 | 0.007597604914298146
2023-05-07T20:29:21.715Z | Fjfnu | user9 | 0.010951637915466104
2023-05-07T20:29:21.779Z | Fjfnu | user3 | 0.009023741385116923
2023-05-07T20:29:21.809Z | Fjfnu | user7 | 0.006867397919049445
2023-05-07T20:29:21.828Z | Fjfnu | user19 | 0.010350402509118787
2023-05-07T20:29:21.885Z | Fjfnu | user2 | 0.01031493104912902
2023-05-07T20:29:21.969Z | Fjfnu | user5 | 0.010984084036099842
2023-05-07T20:29:21.994Z | Fjfnu | user0 | 0.010700557381307273
2023-05-07T20:29:22.038Z | Fjfnu | user14 | 0.007363981573941168
2023-05-07T20:29:22.131Z | Fjfnu | user17 | 0.008206437589623963
2023-05-07T20:29:22.243Z | Fjfnu | user8 | 0.010586845672596766
2023-05-07T20:29:22.301Z | Fjfnu | user12 | 0.013569860905253459
2023-05-07T20:29:22.343Z | Fjfnu | mansi | 0.00039197210468672514
2023-05-07T20:29:22.400Z | Fjfnu | user10 | 0.010438641655634786
2023-05-07T20:29:22.456Z | Fjfnu | user1 | 0.012083453855694214
2023-05-07T20:29:22.595Z | Fjfnu | user13 | 0.010357308650118791
2023-05-07T20:29:22.582Z | Fjfnu | user11 | 0.006384947120442851
2023-05-07T20:29:22.645Z | Fjfnu | user18 | 0.009834708772669983
2023-05-07T20:29:22.682Z | Fjfnu | user4 | 0.007597604914298146
2023-05-07T20:29:22.692Z | Fjfnu | user6 | 0.007648753222734222
2023-05-07T20:29:22.717Z | Fjfnu | user9 | 0.010951637915466104
2023-05-07T20:29:22.780Z | Fjfnu | user3 | 0.009023741385116923
2023-05-07T20:29:22.815Z | Fjfnu | user7 | 0.006867397919049445
2023-05-07T20:29:22.831Z | Fjfnu | user19 | 0.010350402509118787
2023-05-07T20:29:22.888Z | Fjfnu | user2 | 0.01031493104912902
2023-05-07T20:29:22.972Z | Fjfnu | user5 | 0.010984084036099842
2023-05-07T20:29:22.995Z | Fjfnu | user0 | 0.010700557381307273
2023-05-07T20:29:23.041Z | Fjfnu | user14 | 0.007363981573941168
2023-05-07T20:29:23.133Z | Fjfnu | user17 | 0.008206437589623963
2023-05-07T20:29:23.245Z | Fjfnu | user8 | 0.010586845672596766
2023-05-07T20:29:23.303Z | Fjfnu | user12 | 0.013569860905253459
2023-05-07T20:29:23.345Z | Fjfnu | mansi | 0.00039197210468672514
2023-05-07T20:29:23.401Z | Fjfnu | user10 | 0.010438641655634786
2023-05-07T20:29:23.459Z | Fjfnu | user1 | 0.012083453855694214
2023-05-07T20:29:23.585Z | Fjfnu | user11 | 0.006384947120442851
2023-05-07T20:29:23.603Z | Fjfnu | user13 | 0.010357308650118791
2023-05-07T20:29:23.647Z | Fjfnu | user18 | 0.009834708772669983
2023-05-07T20:29:23.683Z | Fjfnu | user4 | 0.007597604914298146
2023-05-07T20:29:23.694Z | Fjfnu | user6 | 0.007648753222734222
2023-05-07T20:29:23.718Z | Fjfnu | user9 | 0.010951637915466104
2023-05-07T20:29:23.781Z | Fjfnu | user3 | 0.009023741385116923
2023-05-07T20:29:23.817Z | Fjfnu | user7 | 0.006867397919049445
2023-05-07T20:29:23.832Z | Fjfnu | user19 | 0.010350402509118787
2023-05-07T20:29:23.891Z | Fjfnu | user2 | 0.01031493104912902
2023-05-07T20:29:23.974Z | Fjfnu | user5 | 0.010984084036099842
2023-05-07T20:29:23.997Z | Fjfnu | user0 | 0.010700557381307273
2023-05-07T20:29:24.042Z | Fjfnu | user14 | 0.007363981573941168
2023-05-07T20:29:24.134Z | Fjfnu | user17 | 0.008206437589623963
2023-05-07T20:29:24.246Z | Fjfnu | user8 | 0.010586845672596766
2023-05-07T20:29:24.306Z | Fjfnu | user12 | 0.013569860905253459
2023-05-07T20:29:24.347Z | Fjfnu | mansi | 0.00039197210468672514
2023-05-07T20:29:24.410Z | Fjfnu | user10 | 0.010438641655634786
2023-05-07T20:29:24.461Z | Fjfnu | user1 | 0.012083453855694214
2023-05-07T20:29:24.587Z | Fjfnu | user11 | 0.006384947120442851
2023-05-07T20:29:24.607Z | Fjfnu | user13 | 0.010357308650118791
2023-05-07T20:29:24.648Z | Fjfnu | user18 | 0.009834708772669983
2023-05-07T20:29:24.685Z | Fjfnu | user4 | 0.007597604914298146
2023-05-07T20:29:24.696Z | Fjfnu | user6 | 0.007648753222734222
2023-05-07T20:29:24.719Z | Fjfnu | user9 | 0.010951637915466104
2023-05-07T20:29:24.782Z | Fjfnu | user3 | 0.009023741385116923
2023-05-07T20:29:24.818Z | Fjfnu | user7 | 0.006867397919049445
2023-05-07T20:29:24.835Z | Fjfnu | user19 | 0.010350402509118787
2023-05-07T20:29:24.892Z | Fjfnu | user2 | 0.01031493104912902
2023-05-07T20:29:24.977Z | Fjfnu | user5 | 0.010984084036099842
2023-05-07T20:29:24.999Z | Fjfnu | user0 | 0.010700557381307273
2023-05-07T20:29:25.045Z | Fjfnu | user14 | 0.007363981573941168
2023-05-07T20:29:25.135Z | Fjfnu | user17 | 0.008206437589623963
2023-05-07T20:29:25.248Z | Fjfnu | user8 | 0.010586845672596766
2023-05-07T20:29:25.308Z | Fjfnu | user12 | 0.013569860905253459
2023-05-07T20:29:25.350Z | Fjfnu | mansi | 0.00039197210468672514
2023-05-07T20:29:25.413Z | Fjfnu | user10 | 0.010438641655634786
2023-05-07T20:29:25.462Z | Fjfnu | user1 | 0.012083453855694214
2023-05-07T20:29:25.591Z | Fjfnu | user11 | 0.006384947120442851
2023-05-07T20:29:25.608Z | Fjfnu | user13 | 0.010357308650118791
